patient_barcode	submitter_id	Project	NOS2	CD4	IKZF2	FOXP3	PKM	TBX21	ENO1	PGM1	GZMB	HIF1A	MMP9	PGK1	GPI	TGFB1	CD33	CA9	IL2	IFNG	IL17A	IL17F	VEGFA	IL12B	CD86	STAT1	EPAS1	SLC2A1	ARG1	CD274	TGFBI	CD80	KIR2DL1	IL1B	CHI3L1	LDHA	IL2RA	IL10	CXCL9	SLC16A3	RORC	S100A8	GZMA	NCAM1	ALDOA	CD8A	SLC16A1	HK2	IL23R	S100A9	CTLA4	CYBB	KIR3DL1	STAT3	IL7R	CXCL10	ITGAM	CD14	CD8B	CD163	PRF1	CXCR3	NCR1	FUT4	FCGR3A	HLA-DRA	NCR3	KLRK1	TNF	PKMP2	MRC1
TCGA-62-8395-01A-11R-2326-07	TCGA-62-8395	LUAD	0.7296	21.2164	2.1247	0.7978	142.7089	0.2931	354.7524	21.4173	1.0906	47.1293	15.3489	65.5621	19.7789	33.7564	0.7763	0.6152	0.0196	0.1634	0.0117	0	23.0955	0.1488	2.552	17.6677	91.5277	5.7269	0.0198	0.4709	7.9621	0.2737	0.013	2.7689	5.0072	106.7969	0.86	0.2046	7.3092	17.3029	15.3786	2.9854	4.5635	0.1968	1.5559	2.3144	1.3135	4.8848	0.0068	58.3155	0.452	16.1898	0.0235	48.9782	3.0638	5.3696	4.4291	55.8256	0.2624	12.4604	3.597	1.948	0.0928	0.9615	16.4412	706.7917	0.3031	0.0867	1.3887	0	12.2163
TCGA-62-8397-01A-11R-2326-07	TCGA-62-8397	LUAD	0.1179	19.2119	1.0045	1.0801	388.7996	0.1129	674.1397	32.7193	0.7874	111.1526	1.9976	149.4305	35.9799	29.2506	1.4256	0.1842	0.0662	0	0	0	9.3464	0.1253	3.2541	10.7501	30.1007	18.1195	0.1335	1.3162	21.6532	0.3919	0	1.6246	104.1315	167.555	1.0095	0.0215	0.4024	19.2734	17.4572	15.462	2.0666	0.1221	2.1859	1.1903	2.1265	10.6634	0	1674.3544	0.8653	20.8237	0	22.2971	2.6699	0.8825	10.756	39.1465	0.1964	11.2089	34.1514	1.1934	0.0391	1.4303	16.7978	2390.3062	0.2403	0.0973	0.4414	0	25.1129
TCGA-62-8398-01A-11R-2326-07	TCGA-62-8398	LUAD	0.372	28.5122	1.2754	2.4745	451.1355	0.2293	304.3857	18.3565	10.0642	48.8565	27.8265	284.2746	69.8791	25.8216	0.7681	7.3457	0.0168	0.5591	0.1005	0.0365	24.7754	0.1114	4.4108	42.4975	24.2854	161.5912	0.0254	3.0859	20.9437	0.5971	0	2.7754	27.9529	204.2941	5.165	0.082	26.2136	27.4646	13.8561	8.2327	5.6258	0.0591	4.9269	3.1337	7.622	28.9313	0.0937	129.0017	1.8106	23.0734	0	26.5214	9.8292	13.4622	3.5878	47.364	0.2601	22.3149	4.803	1.5758	0.2581	4.0169	29.0861	542.9259	0.5034	0.068	0.3699	0.0112	7.7729
TCGA-62-8399-01A-21R-2326-07	TCGA-62-8399	LUAD	0.6292	16.5274	2.2828	0.6223	108.7817	0.3156	401.0556	40.1932	8.2201	45.1074	3.0387	57.858	36.8926	20.8306	0.5987	0.8782	0	0.0933	0	0	39.4753	0.0159	2.9857	34.9673	81.7717	27.3323	0.0764	2.6584	11.5237	0.3047	0	5.2626	6.9761	120.9126	1.5065	0.2464	6.956	10.786	1.3146	17.3073	4.2869	0.065	1.1261	4.1314	4.5657	10.633	0.0176	80.0473	0.7831	10.4538	0.0302	37.7384	7.494	8.0283	3.7406	44.2387	0.3067	17.7765	4.6137	1.1932	0.0596	0.3325	16.8389	405.8196	0.2901	0.1175	0.2917	0	14.3467
TCGA-62-8402-01A-11R-2326-07	TCGA-62-8402	LUAD	19.9179	22.2815	2.6202	3.9001	199.3135	4.4341	461.163	12.8229	29.8549	40.3039	62.1458	94.4961	22.0103	21.3962	0.7792	0.6468	0.2656	4.315	1.1516	0	44.1552	0.199	5.087	205.5142	35.2369	17.4261	0.0112	7.2101	12.827	0.9326	0.0146	8.4855	81.2466	137.0935	3.4504	0.3385	220.9926	18.5717	1.786	8.0326	62.3271	0.0681	0.9831	10.2098	8.1573	38.1519	0.2081	37.342	2.7774	35.6956	0.0529	34.0939	8.931	207.9418	2.9302	38.0792	4.5927	9.1735	16.6018	6.7432	0.183	1.0791	29.8271	807.889	1.5265	0.1627	2.996	0	4.1339
TCGA-62-A46O-01A-11R-A24H-07	TCGA-62-A46O	LUAD	0.0435	1.925	1.929	0.3099	113.0959	0.1562	325.2302	34.5267	2.8664	28.8664	1.4623	85.165	39.2671	5.0654	0.0732	0.3569	0.0488	0.158	0	0	9.548	0.1156	0.6838	57.9115	82.0546	58.2338	0.3448	0.9247	6.5584	0.034	0	0.1816	1.5196	478.481	0.2138	0.0636	2.5239	19.3196	5.1284	133.3879	3.538	0.0172	1.6201	0.8784	31.1606	13.5254	0.0255	1632.6575	0.3959	1.3305	0	23.7314	0.3677	2.884	0.4036	4.9581	0.1449	0.7096	0.7706	0.2201	0.0288	2.4175	3.3195	42.134	0.0887	0.018	0.1466	0.0163	0.5268
TCGA-62-A46P-01A-11R-A24H-07	TCGA-62-A46P	LUAD	1.1419	8.8599	0.8083	0.6412	112.1437	0.4349	184.8889	20.2446	2.9666	29.1216	11.24	71.7669	29.0244	11.6818	0.4394	5.4903	0.068	0.22	0.0407	0.1108	31.2842	0.1127	1.9486	7.3263	47.9644	2.6696	0.1029	0.6669	5.0544	0.1895	0	1.5302	107.0082	113.5039	0.2977	0.2213	1.5574	14.3276	25.1255	8.2427	5.3937	0.1524	0.6957	1.8222	1.0851	5.009	0.0118	49.4757	0.7113	6.4277	0	32.957	1.2579	3.1738	1.5588	49.6907	0.3028	2.7354	2.3727	0.8175	0.1606	1.6957	9.4819	368.265	0.7098	0.0125	0.3628	0	2.7359
TCGA-62-A46R-01A-11R-A24H-07	TCGA-62-A46R	LUAD	0.095	22.735	2.0925	2.5249	79.8245	0.3184	292.6283	19.425	3.0659	32.0905	10.4695	93.8793	14.2668	22.2302	1.6496	0.2599	0.1977	0.0406	0	0	12.6501	0.2911	5.3565	41.9641	45.7409	5.6748	0.0665	3.1592	15.5212	1.1399	0	0.4901	8.3686	88.7971	3.803	0.1287	10.2289	9.7088	7.6941	30.3729	4.2246	0.0637	0.4943	6.5137	1.5878	8.7927	0.023	89.096	6.2942	42.3838	0	24.3845	14.2946	16.7769	9.8785	25.042	1.3549	11.8439	2.0304	3.5114	0.1038	3.3752	28.4493	885.0663	0.5781	0.1373	0.6152	0	38.3051
TCGA-62-A46S-01A-11R-A24H-07	TCGA-62-A46S	LUAD	0.6161	17.2184	2.5726	0.8015	81.739	0.6801	168.4169	6.9586	2.4847	28.432	5.5245	70.3892	20.3669	15.4001	0.6804	0.3879	0.2114	0.3552	0	0	35.5355	1.1282	5.3631	20.3266	93.7614	9.2194	0.1163	1.7226	10.8227	0.3548	0.1017	3.6742	7.4446	87.4173	1.8566	0.2439	19.2574	4.9026	12.766	6.1074	11.2105	0.13	0.8932	3.1533	0.993	17.9906	0.0469	36.1483	1.4373	16.1894	0.5748	34.5776	6.1239	14.4612	3.4827	46.8286	0.4074	11.7808	3.3741	2.1139	0.0795	1.6826	27.9812	728.3425	0.3663	0.1131	0.6922	0.0128	8.2586
TCGA-62-A46U-01A-11R-A24H-07	TCGA-62-A46U	LUAD	0	89.9443	1.1681	5.4039	200.5485	3.4631	469.0115	14.8501	15.1628	67.996	249.0874	141.7022	30.3859	41.8022	3.2403	1.6568	0.3817	9.3037	0.1196	0.0197	38.1434	0.8861	17.6272	112.6374	28.7443	21.9085	0.0825	17.05	29.6243	2.88	0.0601	10.6586	439.8656	175.9685	8.8391	0.3844	286.4889	15.8375	8.0481	26.9337	35.3178	0.0719	1.0304	9.4716	4.2134	26.2239	0.6393	825.9821	5.7971	196.4227	0.0435	47.3047	24.2053	122.7676	27.6061	129.6744	0.6511	11.9435	7.4144	10.4635	0.0859	3.0209	116.4856	4363.2976	2.5896	0.0869	6.5932	0	88.4089
TCGA-62-A46V-01A-11R-A24H-07	TCGA-62-A46V	LUAD	0.2158	19.0847	2.1815	1.2462	235.0568	0.204	487.2928	46.92	0.138	110.5605	16.0256	170.5812	41.3152	52.2458	1.1936	168.2348	0.1305	0.1005	0	0	30.3047	0.7002	4.2208	19.891	22.3509	10.7866	0.0439	1.345	34.333	0.7273	0	2.0223	78.689	185.8158	0.5468	0.0991	3.1208	11.9549	20.6654	11.8288	2.1461	0.1892	3.2675	0.3513	6.9882	6.1242	0.0455	2142.0158	0.7507	13.041	0	22.0603	2.5675	4.8267	4.5403	33.749	0.0553	5.6634	1.4597	1.0589	0	1.161	31.5222	847.871	0.1974	0.024	1.7117	0.0435	10.7534
TCGA-62-A46Y-01A-11R-A24H-07	TCGA-62-A46Y	LUAD	0.276	27.9028	3.2181	1.7942	206.682	0.8049	573.3969	31.5691	3.4594	69.7887	6.2062	180.7816	38.3729	34.8344	2.3817	63.0669	0	0.6618	0.013	0.0236	29.6575	0.5753	7.3411	35.7256	35.0893	15.3879	0.0547	8.6071	21.0274	0.7029	0.0144	4.8343	1102.6099	254.9818	1.7714	0.3531	16.6147	17.8572	13.0421	50.2313	12.088	0.0763	1.7378	7.8452	2.2848	22.8276	0.0302	1040.6254	2.2128	44.3502	0.0519	23.344	7.015	30.9807	11.7067	112.3741	0.6256	23.4575	13.1452	3.3257	0.0897	1.3547	66.4634	2316.2483	0.6106	0.1516	2.605	0	34.8678
TCGA-62-A470-01A-11R-A24H-07	TCGA-62-A470	LUAD	0.198	13.5198	0.9915	0.4328	126.6503	0.3761	319.9407	18.302	1.07	47.0765	2.5604	76.0638	23.2543	8.8596	0.8941	9.9308	0.1557	0.1918	0	0	67.2783	0.0983	3.4466	11.0846	53.2733	9.7804	0.0785	1.6538	8.9242	0.3072	0.0343	1.2351	10.36	177.9156	1.5975	0.2702	6.4987	8.4856	17.0007	7.4947	2.7219	7.6454	1.744	1.1046	0.8899	5.014	0.0181	55.129	0.7055	14.9185	0	38.2611	3.2506	8.4013	2.5624	39.8511	0.253	17.7449	0.8763	1.1227	0	2.0988	38.1436	621.4283	0.2355	0.0382	0.5537	0	13.7335
TCGA-62-A471-01A-12R-A24H-07	TCGA-62-A471	LUAD	0.4639	3.5772	0.8941	0.6861	235.3734	0.6414	576.7467	34.8085	11.5529	44.2259	7.7427	163.3518	84.404	15.9518	0.1793	2.3004	0.0228	0.7794	0	0	19.3498	0.054	1.1579	42.4381	61.3355	71.1159	0.0345	1.3227	25.4575	0.0476	0.0603	0.8902	12.0611	224.2319	0.4893	0.0816	3.317	65.7534	7.7584	500.0148	17.88	0.0481	3.4978	4.1667	13.3713	20.6092	0.0079	3196.4542	1.0133	1.9884	0.0136	35.5047	0.8687	5.4712	0.6907	14.9533	0.3479	1.417	6.3624	1.1371	0.1885	4.564	6.7123	93.0801	0.2483	0.1592	0.2584	0	0.8851
TCGA-62-A472-01A-11R-A24H-07	TCGA-62-A472	LUAD	0.2328	17.6811	4.1679	1.1916	134.9755	1.4363	452.261	15.39	8.577	56.3875	5.0811	176.3335	39.7871	23.0167	1.2075	0.0868	0.0416	1.4222	0.0498	0	22.059	0.2953	4.5233	60.5442	33.3636	22.9004	0.1049	7.6936	50.5157	0.565	0.0825	2.6916	10.4775	190.2808	0.9986	0.1218	32.4867	14.723	5.7853	14.0529	15.8966	0.0402	2.3462	8.8392	5.526	15.3845	0	252.3114	1.3703	23.8852	0	20.9477	4.8634	29.988	3.0442	34.3452	0.8906	11.7828	4.4366	3.2498	0.1965	0.8143	37.8524	812.7361	0.6795	0.1682	2.1637	0	12.5788
TCGA-64-1676-01A-01R-0946-07	TCGA-64-1676	LUAD	0.0783	21.6348	0.9488	1.005	190.2472	0.4332	639.3054	49.1246	12.26	116.4586	14.3976	634.7355	14.5616	18.064	3.495	0.4286	0.0616	1.1382	0.0184	0	22.0691	0.1749	15.9917	33.8286	21.3112	30.0052	0.0932	13.3629	202.7182	1.2012	0	6.0583	458.615	236.6936	2.8528	0.4309	76.9326	20.0278	18.4382	582.8792	28.1141	0.0406	1.9079	8.0018	5.4414	8.4723	0	7729.064	1.8679	29.9073	0.0553	16.8856	4.0699	193.2395	9.348	309.6374	1.8473	23.9056	4.2014	1.7582	0.2546	0.637	86.624	3423.526	1.3695	0.1811	0.7598	0.0411	47.9437
TCGA-64-1677-01A-01R-0946-07	TCGA-64-1677	LUAD	0.0846	10.5552	1.1246	1.2917	189.4734	0.5062	504.5923	11.0548	21.7343	53.1493	17.6103	210.4661	40.5637	9.1513	0.4181	7.6683	0.0475	1.8872	0	0.0516	44.1996	0.4272	2.6598	51.539	24.9964	46.6643	0.0479	4.5024	22.246	0.4797	0.0942	2.8791	22.3787	225.616	1.3683	0.1236	53.0145	6.8145	3.148	29.4677	23.1342	0.1711	1.0549	6.4846	1.9177	12.4835	0	266.4885	2.8313	10.2897	0.0568	22.7241	6.7717	113.7621	1.2708	30.477	0.8759	3.2082	6.5434	2.9115	0.0841	1.0702	15.4864	1082.981	2.5432	0.1222	2.5023	0.0317	2.7661
TCGA-64-1678-01A-01R-0946-07	TCGA-64-1678	LUAD	0.1719	2.1882	0.7027	0.291	782.4961	0.126	1037.5834	9.5514	8.7416	36.1204	2.9739	564.9803	26.2753	6.443	0.1503	0.6466	0	0.1171	0	0	44.4192	0.04	0.9625	18.3229	24.9677	28.7023	0.0639	0.3796	11.8866	0.0735	4.2734	0.2042	0.7448	410.2279	1.324	0.1512	2.3278	2.3616	3.5243	5.9935	9.9158	1.5398	2.9128	2.9914	1.586	3.7372	0.0441	36.5366	2.6942	2.0524	1.7176	14.6354	1.7977	5.8319	0.4403	8.6029	0.376	2.7063	1.0886	0.2792	0.0249	0.3432	5.4629	209.8897	0.4983	0.0466	0.2535	0	2.8876
TCGA-64-1679-01A-21R-2066-07	TCGA-64-1679	LUAD	1.0917	40.204	2.0831	1.1742	277.1123	0.1053	784.7783	53.3258	1.1861	50.1322	66.9095	199.2016	50.3214	37.658	1.2154	36.1747	0	0	0	0	26.5186	0.314	10.4586	35.9449	48.3182	106.2022	0.0328	2.7633	108.7798	1.0191	0	8.3092	36.4672	187.9591	1.6933	0.1227	9.1715	34.8919	5.8083	12.8381	1.137	0.4845	7.5141	0.673	31.664	48.7916	0.0951	421.7615	0.7549	29.6052	0.0156	42.9556	7.5135	25.725	13.5118	124.3728	0.1048	18.6651	0.9363	2.0321	0.023	1.016	71.8845	1699.4294	0.0944	0.0143	1.9254	0.0087	10.1967
TCGA-64-1680-01A-02R-0946-07	TCGA-64-1680	LUAD	0.2472	11.6431	2.1383	0.3524	198.5902	0.2857	343.6797	22.726	0.7175	43.4293	2.793	145.3447	20.8829	18.4496	0.7154	34.3718	0	0.1239	0.0601	0	5.6176	0.6186	2.4656	12.0434	35.0742	5.7486	0.0169	1.1957	7.201	0.1751	0.0222	0.2243	187.7279	143.5897	0.2461	0.2508	6.3694	11.3303	13.1816	6.8596	4.2686	0.0795	1.4395	1.98	0.4364	16.2962	0.0233	3094.5424	0.841	5.7166	0.02	38.4366	3.1455	8.0099	1.6283	28.6685	0.2273	3.9076	21.8755	0.7652	0	0.4827	11.6274	5339.9381	0.3649	0.0123	0.0894	0.0447	2.0743
TCGA-64-1681-01A-11R-2066-07	TCGA-64-1681	LUAD	0.3851	29.8519	1.699	1.7797	155.5941	0.3546	614.3352	25.6173	1.5833	36.0921	19.2786	139.2977	29.2138	34.1085	1.318	11.6936	0.0166	0.0461	0	0.0181	7.8811	0.0788	5.9962	45.8548	56.5534	13.0353	0.151	1.6134	28.4841	0.7475	0.011	0.9404	11.4924	134.5776	1.7386	0.1353	25.8185	6.9371	12.1438	7.3967	3.2206	0.2456	1.094	1.1785	1.9502	6.2854	0.0348	31.8082	1.3571	23.0256	0.0398	38.0298	12.1506	21.3423	5.1452	34.9522	0.1622	10.3154	6.0332	2.3196	0.0295	1.4994	20.5847	2077.1067	0.8908	0.0428	2.2744	0	14.7379
TCGA-64-5774-01A-01R-1628-07	TCGA-64-5774	LUAD	0.7921	6.8029	1.3317	1.6859	145.3664	0.1455	351.9719	23.8946	1.8943	66.3095	17.1634	212.8914	55.2611	9.5052	0.1598	5.3281	0.0427	0.1774	0.051	0.0232	26.8139	0.1312	1.3401	23.6137	74.7382	15.6564	0.0323	1.3071	9.2468	0.2154	186.2395	2.2128	5.301	173.4917	0.9758	0.0625	4.9788	13.4002	11.4584	4.0445	5.3803	0.0319	3.347	2.2151	1.2963	29.9183	0.0446	48.8135	1.394	3.6275	0.4337	33.9433	2.0178	6.601	1.0741	19.5933	3.7658	2.5363	1.7534	1.0254	0.0756	1.4022	15.0461	103.8063	0.1936	0	1.0098	0.0142	1.5824
TCGA-64-5775-01A-01R-1628-07	TCGA-64-5775	LUAD	0.2398	12.6579	0.1724	0.6759	321.5184	2.9408	652.7306	49.6242	1.1214	123.4453	35.7149	223.5854	20.6856	60.7434	0.8787	103.3811	0	0.0396	0	0	12.792	0	4.6316	28.6684	18.0686	16.1411	0.0324	20.8227	414.2029	0.5074	0	1.7767	3.5216	280.7733	3.8061	0.244	0.9378	16.6578	0.0221	9.1753	2.4081	0.0301	2.9052	1.0851	38.1773	18.5741	0	100.4572	0.2353	27.4703	0.0256	10.7422	2.5806	11.5892	6.8239	130.5777	0.1544	37.1507	2.2851	0.3863	0.0253	3.0823	65.2009	315.9618	0.0972	0	0.5858	0.0572	32.2089
TCGA-64-5778-01A-01R-1628-07	TCGA-64-5778	LUAD	0.061	25.4658	1.6635	3.6683	108.7265	3.26	346.0586	14.1267	28.0043	29.591	36.8967	99.3391	40.0224	34.5182	1.1493	0.0667	0.2397	3.5	0.0143	0	6.9838	0.9872	8.2108	100.3887	21.0234	9.5435	0.0604	7.8492	11.4818	0.6512	0.2695	0.9361	55.0631	139.6549	2.2885	0.234	191.928	8.8314	17.0783	9.9354	59.5493	0.0358	2.2419	31.4534	0.7702	6.0469	0.0167	110.8136	4.0991	19.1121	0.1577	24.0588	10.2089	116.7542	2.6599	49.6632	3.862	8.4606	12.1876	8.6729	0.1557	0.7704	34.6912	4454.6469	3.1982	0.3261	0.2878	0	7.8802
TCGA-64-5779-01A-01R-1628-07	TCGA-64-5779	LUAD	0.6313	15.1806	2.3808	3.645	79.6823	0.9374	339.067	9.3461	7.4986	30.3677	15.454	100.8963	20.7551	23.3481	0.2824	8.0665	0.1885	0.2032	0.0188	0	52.1048	0.1041	2.2602	31.6759	136.3485	10.8632	0.1109	1.2579	15.7878	0.4923	0	0.6892	15.8563	134.5686	1.6591	0.0613	19.1608	6.5647	9.1425	4.5369	10.2394	1.2309	1.0466	6.8251	6.2666	2.3462	0.0438	16.3181	5.2234	9.6174	0.0188	28.3143	15.9524	19.984	1.6562	14.9735	0.8656	3.7237	5.1373	2.6052	0.0927	0.9747	11.4935	263.24	1.2259	0.1155	0.5237	0	2.4798
TCGA-64-5781-01A-01R-1628-07	TCGA-64-5781	LUAD	0.0827	13.7498	0.9676	1.8653	225.9916	1.5627	400.2677	40.8641	56.716	80.7182	11.5562	105.3257	71.1612	18.3656	0.4263	4.0324	0.0887	7.5672	0.0177	0.0642	8.5371	0.3778	4.2737	78.8526	46.2364	58.887	0.0447	3.2696	37.9909	0.2986	0.391	3.8591	28.331	150.761	1.2191	0.1058	48.7788	52.6004	6.1474	156.538	87.6536	0.2182	5.616	25.7802	7.3288	9.8498	0.0206	2969.7359	4.4986	6.7299	0.336	23.8407	3.1763	53.5231	1.3901	42.0355	3.453	3.5216	23.0578	5.952	0.7507	1.0592	26.9758	1023.8785	1.1806	0.1522	0.1972	0	3.9344
TCGA-64-5815-01A-01R-1628-07	TCGA-64-5815	LUAD	0.9097	61.9979	1.08	4.3227	265.8814	0.1694	443.8362	25.7398	5.5007	135.5947	209.0945	246.9017	48.9404	56.4253	1.5967	2.7653	0.1084	0.0668	0.1728	0	32.578	0.1539	9.1504	50.7722	51.2191	89.8205	0.0364	3.2178	173.6242	1.3336	0	4.9976	188.8383	296.2249	3.5812	0.1998	7.7891	57.1832	10.0052	40.9686	3.3837	0.054	3.7901	2.6781	19.6435	39.3176	0.0377	755.2187	1.9456	52.131	0.0216	31.548	20.6955	12.8669	18.9186	122.229	0.2144	26.764	2.7934	2.2361	0	0.8607	106.3785	1534.7196	0.6885	0.0133	0.53	0	54.0599
TCGA-67-3770-01A-01R-0946-07	TCGA-67-3770	LUAD	0.184	25.0174	2.0923	0.9872	221.732	0.4896	947.4272	19.8133	2.6651	33.3049	9.8829	285.3251	15.6709	29.7214	0.7329	0.5624	0.5105	0.3538	0.0254	0	15.7603	0.4833	8.1851	31.8054	52.5953	16.0709	0.0429	1.5991	28.6395	0.8889	0.0281	0.4746	10.9554	193.1706	3.1718	0.3184	21.4644	16.7146	8.7795	23.0792	17.4784	0.0822	2.0264	3.9654	0.8865	13.2716	0.1037	192.065	2.3356	22.6961	0	34.0231	16.7394	42.537	3.3391	51.298	0.7214	13.7686	18.2804	1.5339	0.1507	0.5421	39.845	6137.9112	0.6949	0.0782	0.7092	0	21.8094
TCGA-67-3771-01A-01R-0946-07	TCGA-67-3771	LUAD	18.3356	34.1429	1.9208	1.8252	220.1065	0.5907	526.3101	21.3128	12.3119	41.595	47.1803	195.4112	28.7959	36.4517	1.3399	0.9052	0.0283	0.81	0.0169	0.0307	17.283	0.2409	10.3482	64.8766	16.7959	43.9961	0.1141	2.1414	17.7344	0.5909	0	1.6405	21.1707	142.9078	6.5251	0.184	113.622	26.6493	15.2656	15.7683	16.2101	3.5104	1.5784	6.7251	5.8744	11.1804	0.0295	842.8234	2.2032	40.0259	0	32.3151	10.2814	60.1355	7.221	99.5953	0.7792	29.3032	7.05	2.4472	0.167	1.4623	92.398	1270.7881	0.6929	0.0416	0.3772	0	9.5637
TCGA-67-3772-01A-01R-0946-07	TCGA-67-3772	LUAD	0.3647	22.7855	2.0269	1.3347	239.6725	0.2646	267.2489	22.5959	4.8199	46.1039	16.1559	219.9525	20.097	25.04	1.2825	28.1018	0.214	0.1384	0	0.0232	13.4428	0.1418	8.7859	32.0697	33.1663	19.6383	0.1079	0.7578	33.6876	1.0807	0	0.772	21.8747	205.1267	2.2847	0.2019	7.936	11.0339	7.2572	15.4539	11.8398	0.1429	2.3828	3.0081	2.3041	7.2391	0.0298	310.2643	0.9847	20.9419	0	31.5552	12.4508	14.9184	4.5806	49.3323	0.5353	8.4092	11.2602	4.154	0.0126	0.6837	30.3532	5929.0984	1.476	0.0393	0.4709	0.0571	23.3422
TCGA-67-3773-01A-01R-0946-07	TCGA-67-3773	LUAD	0.2459	32.5488	0.7475	1.8256	172.7912	0.4292	442.109	19.8652	5.3982	31.3152	9.2995	207.2696	22.5138	34.0371	1.6972	0.6166	0.6444	0.4466	0	0.0875	38.2926	0.8198	9.0612	41.3194	33.9924	7.4957	0.0609	4.3775	13.2459	1.1923	0.1332	4.823	419.271	233.3358	4.4706	0.616	65.001	7.6847	11.1274	14.3657	31.8406	0.1415	2.1069	7.7161	1.0579	4.9121	0.0701	166.1997	2.7589	24.1059	0.0241	31.2851	9.4108	95.8164	2.5752	94.2418	1.1099	6.464	5.137	3.1951	0.2378	0.8777	69.0188	4168.5203	0.7676	0.1184	2.2025	0	12.7009
TCGA-67-3774-01A-01R-0946-07	TCGA-67-3774	LUAD	0.5694	35.7159	1.4701	1.1942	193.9812	0.9762	280.1027	20.769	3.9381	36.829	9.2931	95.874	20.2025	25.3512	0.8433	0.4297	0.1286	0.4279	0	0	12.5412	0.5359	6.7853	37.4022	96.7556	13.9691	0.1168	1.9063	12.9313	0.5556	0.034	1.1769	60.562	120.873	3.757	0.2846	36.2994	19.364	20.6536	7.4967	11.8893	0.4724	1.9024	4.5704	1.2343	4.7872	0.1703	91.7001	1.1705	25.3495	0.0616	41.6329	16.61	17.8139	4.3278	60.8846	0.3927	14.7497	6.1402	4.1285	0.076	0.7793	34.9511	1652.8166	1.2142	0.104	0.9609	0	33.1977
TCGA-67-4679-01B-01R-1755-07	TCGA-67-4679	LUAD	1.0469	38.7066	0.7086	0.8606	79.997	0.3875	317.7427	17.1794	2.2427	24.0245	3.1326	77.4748	18.7245	47.9979	2.0286	0.0351	0.0757	0.0933	0.0302	0	11.3828	2.6174	5.9844	18.7277	79.2886	4.7374	0.0764	2.359	11.7744	1.2926	0.0167	2.5446	108.1998	96.3415	2.5244	0.0904	6.3854	6.2513	14.8052	17.1867	4.4777	0.1908	1.8004	4.6425	1.2003	20.5288	0.0176	99.0103	1.1354	32.3413	0.0453	45.8664	11.3718	7.1415	10.6099	34.4767	0.5994	8.2598	5.644	1.3505	0.0895	1.0632	19.4715	2367.4734	0.3895	0.2042	0.7914	0	41.2801
TCGA-67-6215-01A-11R-1755-07	TCGA-67-6215	LUAD	0.3202	21.4221	0.8462	1.0079	225.6171	0.2683	473.3071	29.547	1.6844	74.5197	3.5987	129.1838	36.8395	36.4571	1.1344	16.2037	0.0131	0.109	0	0.0142	11.309	1.0116	5.9461	21.9299	54.3234	10.7071	0.0595	1.1821	17.5987	0.6393	0.0347	1.0385	188.0221	265.5983	1.259	0.1749	5.4943	26.7588	19.2138	10.9332	2.7508	0.0726	2.8775	1.1067	0.9278	87.2052	0.0365	291.6269	0.5484	25.499	0.0314	63.2548	3.9797	6.4677	6.6055	42.2057	0.075	18.9297	3.6066	0.9061	0.0929	0.9395	31.1401	1004.2294	0.1547	0.0627	0.6295	0.0525	24.4638
TCGA-67-6216-01A-11R-1755-07	TCGA-67-6216	LUAD	0.0134	30.1114	3.9898	1.3761	339.5577	0.5617	534.7682	35.1682	2.9678	63.3084	3.964	127.4686	41.8135	26.7073	1.377	91.368	0.0527	0.1705	0	0	15.2774	0.3742	7.2846	25.5933	29.9148	26.8327	0.0532	3.9196	47.5159	0.5966	0.0697	2.1267	835.1233	245.225	3.4909	0.1201	7.2844	17.3133	12.6567	19.296	8.4587	0.0834	4.0203	5.4647	1.3558	15.7267	0.0184	1026.2351	1.8741	28.4386	0	33.7158	8.0045	7.931	9.773	90.7966	0.6871	15.0975	2.9045	2.344	0	0.6814	49.565	1702.0817	1.2915	0.1453	1.1248	0.0352	21.0774
TCGA-67-6217-01A-11R-1755-07	TCGA-67-6217	LUAD	0.1346	28.4959	1.9924	2.4118	144.9934	1.2029	502.2652	36.2212	4.8154	28.1545	8.3275	103.9457	24.5895	29.2984	0.5945	0.9292	0.1764	0.3026	0	0.0274	9.2309	0.2862	6.8001	46.56	41.483	4.0111	0.1906	1.9216	27.4475	0.8862	0.0167	1.5834	15.9617	101.1074	3.4085	0.0738	46.5523	10.1444	16.0972	2.911	11.0757	0.2125	1.2664	9.9031	1.0938	2.0961	0.0439	110.3603	3.2277	24.0106	0.0151	30.7711	17.2107	17.2276	4.4361	44.4447	1.0414	13.2407	6.326	2.8011	0.0744	0.8701	27.1168	3391.2034	1.349	0.1482	1.1929	0	22.2804
TCGA-69-7760-01A-11R-2170-07	TCGA-69-7760	LUAD	0.1027	7.4852	1.3762	0.83	248.6305	0.0344	547.5584	17.036	0.4271	22.0423	2.4896	145.7973	18.7144	7.1362	0.1009	1.1806	0	0.0249	0	0	30.7528	0.0127	1.5781	21.0003	55.4795	37.2763	0.0679	1.1516	49.2658	0.2532	0	0.7511	21.083	209.9256	0.8594	0.0613	0.8622	4.9366	1.2392	2.8408	0.7735	0.0923	3.9584	0.761	0.83	8.8392	0.0094	323.9393	0.4647	6.488	0	35.179	1.5467	1.4105	1.9389	12.1591	0.0457	2.2334	0.5026	3.5764	0.0318	0.4028	11.9646	654.3681	0.0489	0.0099	0.1257	0.1258	7.0453
